Text,Label,Predicted Senti,Predicted Score 
"very weak. . unfortunately, mako shi opened the breath at the hotel, and one of the reception staff took an extra dirham from me
",Negative,Negative,0.99328727
"i started reading this book at the beginning of my day in a car, and i finished it at the end of the day while i was lying in bed:. the book is very light, its content includes some of the writings of dr. ghazi, may god have mercy on him, and translations of other books. here is a quote from the tide sheet :. : //. // ...
",Negative,Negative,0.6745885
"credibility is important. the view is beautiful. the price is very expensive and the bathroom is not suitable for the hotel. the jacuzzi takes out dirt and the room has been changed twice.
",Negative,Negative,0.5912223
"i will not repeat check-in at the hotel even if it is the last hotel in jeddah. location only. the corridors of the rooms smell very unpleasant. very, very furniture. the bathroom is very old. bedding is very consuming and causes itching throughout the night.
",Negative,Negative,0.99310327
"the price is for the hotel. . the dimension of the prophet&#39;s mosque and the furniture are very old and even windows do not exist to ventilate the muffled rooms
",Negative,Negative,0.562229
"a very weak woman who bears responsibility for her cheese in front of him every time she abandons her
",Negative,Negative,0.9986173
"very bad . the site is opposite the hamarain center. cleaning services. workers do not respond quickly when you ask them to clean the apartment. the electricity always turns off when we turn on the oven for cooking. furniture is very poor and outdated. there is not enough parking. there is no swimming pool.
",Negative,Negative,0.67138296
"my dream, please, two pans, this three .. he loves answering the word two hundred meaning behind each other .. he separated me hours, but in articles i liked, such as sunrise.
",Negative,Negative,0.5427362
"i did not like the book at all, in addition to the fact that the arabic translation is very poor ...
",Negative,Negative,0.9939313
"i did not like this place. proximity to the sanctuary. cleanliness is very poor, especially pillows, no wi-fi
",Negative,Negative,0.5569953
"i do not recommend it to a brother or a friend. i don&#39;t like anything. services ... hygiene .... presented the furniture to the point that the sitting chair was broken .. i asked for a plate and did not respond, except for those who first got to the reception the second day
",Negative,Negative,0.59056944
"i just enjoyed it because i decided to enjoy and not the hospitality of the staff. the swimming pools are great location. there is no cleanliness and there are cockroaches in the room
",Negative,Positive,0.13552213
"like almond blossom or the farthest name that has the sparkle of diamonds and the fragrance of jasmine, which spread quickly with the help of a storm represented by the name of mahmoud darwish, but for me it was a failure and a fall of the poet from the place he had got in my heart. for her flags, her pioneers, and an understanding of his color. very simply, mahmoud darwish in this book did not have the poet’s sense nor the writer’s sense of thought, so he described it devoid of any feeling with the absence of the subject&#39;s unit horribly and the absence of a tone in the words, then it is not rhyming or free poetry nor a simple poem, and the writer himself appears in this book as if he is not familiar i reached it in arabic using the word from the general public to be a fragile companion of eloquence and the public tongue. therefore, i did not like his style or even his subjects. i did not feel what i read and did not feel in it any literary type, as it is inferior to being classified as poetry but rather fits into the simple prose ranks. my first trip is the last in the world of the dervish, as poetry in all its forms is like the sea, and we readers are the pioneers of ships in it. it is authorized to sail, bound, free of its passengers, as the captain&#39;s poetry is free of originality and long tradition. i would like to point out that this is my personal feeling towards this office, and it may clash with the opinions of readers who do not share the same viewpoint with me, but this is what i felt during my reading of this book and i said it honestly here.
",Negative,Negative,0.63359845
"poor corresponding to the value of the reservation. the cleaners treated them better than the reception staff. receptionist very poor internet
",Negative,Negative,0.99154377
"i did not find what i paid for. location. the service is the reception, they do not know the rooms and the view is the lack of attention, because they are busy with many inmates. i did not find the criteria that i booked.
",Negative,Negative,0.95996577
"a very shallow and shallow story ... a crying page over the ruins
",Negative,Negative,0.6744039
"i do not like vulnerable women. i love love, but i do not accept that the woman is weak without dignity in this love .. dear jumana, you are provocative to the extreme. you have no dignity. and you deserve the idea .. the story is long and events are frequent, but in different ways. i frankly frowned on half of it, but i wanted to know what was the end to read the second part.
",Negative,Negative,0.98974985
"in the sad crowd alone. in my hands ivory rosary. with her dirt-colored thread. with grains of tenderness get lost. in drops. for centuries, the last one was torrent. as life escapes from between the fingers
",Negative,Negative,0.577422
"once, boring, mane was able to complete it, i feel like watching an indian movie with a little cartoon movies, unlike hujun, which was a page that pulled me away. i don’t know the idea of the writer, but i expect that i don’t want to be creative, so i can create another novel, but there isn’t
",Negative,Negative,0.88013184
"i don’t know who wrote an opinion saying that this novel was written by colette khoury in the language that ahlam mostaghanemi uses to write her novels, so she has been victimized by an unfair comparison against her. nobody writes like ahlam mostaghanemi .. and had it not been for what i heard about this story reflecting a true story that colette khoury lived with the poet nizar qabbani, i would never have thought of it ... nizar was an attraction for my reading this .. as for the novel, it did not offer me anything new .. rather, it did not rise to be a mirror of something related to nizar qabbani ... even the way in which love appeared through it did not reflect his personality or his poetry filled with his poems. the novel is nothing more than an account of the diaries of an oriental lover .. and the beginning of the novel was stronger than its end. the rebellion that appeared as a clear feature in the character of the heroine faded with the growing events and instead appeared a weak personality that needs sympathy and tenderness .. like all eastern women and eastern men :. the woman offers her abundant affection, and the man thrives on her, and when the woman becomes aware of the wound of her dignity and affects the restriction of her emotions, the man becomes aware of the importance of what he has lost and tries to restore it.
",Negative,Negative,0.9637276
"perhaps because she was one of the first novels of buthaina. she was not good enough to compare with her other novels ... exaggerated passion and unconvincing love story by meshal. it was good, but being affiliated with buthaina al-essa, my expectations were high. i only found disappointment ..
",Negative,Negative,0.94805205
"bad reception. . we waited hours to enter and hours when leaving the elevators and narrow lanes feel like you&#39;re in prison
",Negative,Negative,0.910954
"the interior rooms are poor and below standard. the location is good..the corridors of the hotel are acceptable. inside the rooms are very worn out, even the towels have been in use for years, and have not been altered, they seem to be just jolting as they wash them
",Negative,Negative,0.98265254
"what is this? ha? someone please make me say two dimensions, tell me this hard: /
",Negative,Positive,0.32881498
"a strange novel sometimes feels just a stale hallucination. sometimes it feels great. but for sure, i did not like her
",Negative,Positive,0.0032736312
"no kisses .. kisses for a prostitute more sacred than anything else. niah taught her that she should keep the kiss for the man she will love so much. the mistake is not koilho&#39;s fault ... it is the fault of prostitutes and teenagers who like this shit. coelho takes on the role of asha carrera and writes to us a lesson in the art of sex in all his situations .. in fact, the comparison with asha is unfair compared to her, as she at least has intelligence that coelho does not have half of ... anyway, coelho seems quite an expert in sex movies and raises the slogan:. if you have not seen porno before, i will write to you a detailed description of one of the most important sections of porno ... . for the sake of ignorant people like your readers or viewers ... when any reader criticizes any book because of the presence of sex in it, the writer’s response is often in the following sentence that sex is an important part of our lives and the objected reader is a person who is mentally ill and needs treatment ... i ask here .. and why the writer is not a psychopath who vomits his disordered sexual fantasies on the pages of the book and gives them to both the teenage reader and the prostitute reader? . but not . the great writer could not be mistaken, it is the fault of an ignorant, open-minded reader, like me, that he does not understand literature. well ... i am an ignorant person and do not understand literature ... the author is a literary masterpiece and a poem in the love of the holy sex .... so what about the sentence that opened my review? . the virtuous prostitute, and please do not ask how to be a prostitute and virtuous at the same time. the question to someone other than god is humiliating, my brother. ? really? are kisses not part of the body? . i don&#39;t understand is a bitch selling her body and not selling her soul? or is her soul only focused on her lips? then what about her vagina? does her lover have the right to pierce him, or does her spiritual lover only have to touch her lips? . any nonsense, no shit. coelho lost all his balance completely .. and became at the same level in which i put ahmed khaled tawfik and ahmed mourad. thanks for the great author
",Negative,Negative,0.7329801
"unfortunately, it could have been better than this
",Negative,Negative,0.9999306
"weak. internet. the hotel
",Negative,Negative,0.9957743
"i usually do not read arabic novels. i love narration without cost. i do not like rhymes and terminology of this kind. i did not understand the meaning of the story and did not like the end
",Negative,Negative,0.8427841
"frankly, if i had less than a star, i would have performed it. i just completed it as a matter of fulfilling the duty, but it is very strong.
",Negative,Negative,0.9927037
"very weak. . they carried out the reservation
",Negative,Negative,0.99976903
"a good book is a bit boring. it was possible to display the content in a more beautiful way. overall, it is nice that he touched on the issue of education in arab countries and creativity
",Negative,Positive,0.17622949
"this is not politeness ... nor romantic. teenager thought ... a weak language ... not a plot..and not a knot that has value .... being vulgarly consumed ... a consumed idea .... and do not come out of it with any benefit except that the awareness of the recipient is in the gutter so that something like this will be said it has a novel and sells four editions. in the opinion of akkad, we learn from trivial acts the meaning of triviality. shame
",Negative,Negative,0.99623567
"disappointing. . there are cockroaches in the room and the bathrooms, the reception team was not helpful and slow to help and they do not answer the call from the room sometimes, there is no remote control for the tv in the room and wi-fi is limited to only two devices and it is not possible to connect more than two devices.
",Negative,Negative,0.983401
"the way we communicate with others and with ourselves determines the quality of our lives, anthony robbins. we cannot solve differences in the same way of thinking that was used to find these differences. albert einstein. do not judge people from the meaning of their behavior for you, but for them. we may not get what we want, but we will definitely get what we deserve. doug horton .. there is no failure, but unexpected results bandler
",Negative,Positive,0.347736
"the first time i get to read a novel, the series or movie that i work on is better
",Negative,Negative,0.6909766
"i can&#39;t give the novel a higher rating than that ... p. first: the writer often uses the method of analogy and description that is useless and stuffs the novel and empty it of its original content. second: she gave a role to the arab woman in the form of naivety and stupidity. i do not think that there is a woman of this degree of naivety and she thinks about materialism, so it is to satisfy the one she loves and at the expense of herself. third: it makes the reader spin in an endless maze, as it sometimes talks about the present and another time in the past, which makes the reader not know where he is in the past of an aura or its present.
",Negative,Negative,0.91925687
"despite my love for oulu writings, i am fed up with his repetitions as updates
",Negative,Negative,0.8618053
"worse than imagined. nothing. services are non-existent and cleanliness is not present at all, in addition to the poor quality of the family and the room size is very small and the lack of available positions and we did not find any internet at all and more that the pages need to explain
",Negative,Negative,0.9586894
"as a literary fiction from fiction, i can tell it to children before bed. maybe i will give it stars. but as an interesting and useful literary work, one star is enough.
",Negative,Negative,0.9418971
"failed experiment . i didn’t like anything but going out from the first day and we thank the buking and the hotel staff for returning the amount i paid. everything
",Negative,Negative,0.9786058
"the book was not as expected. i don’t know why i remembered the next statement after i finished the book. whoever tastes known, and who knows
",Negative,Positive,0.49031958
"mohammed . the place is very far from the touristic places in jeddah and the inconvenience is very high due to the construction of the hotel adjacent to the cleanliness is normal and the brushes are old and worn out and not identical at all to the pictures in the site, it means from the other a group like liars and expensive prices. the luggage is very bad, the inconvenience is very high, and it is very far from the beach
",Negative,Negative,0.99458635
"disappointing. . the reception deal is very cnn
",Negative,Negative,0.9999976
"weak. . not good cleaning for two rooms suited
",Negative,Negative,0.99225336
"disappointing. tranquility and hotel suitable for families. housekeeping service is not around the clock only to the afternoon furniture and mattresses need cleaning and switching
",Negative,Negative,0.79782575
"poor hygiene. bus delivery to the campus. the cleanliness of blankets, bedspreads and towels, as we were introduced to a used room, and this does not work even for poor-quality hotels
",Negative,Negative,0.9705256
"the idea of the book i liked .. to read about the topic of what was written by a person who lives the experience is very different .. but after i finished the first chapter almost i felt a kind of boredom .. the sentences are repeated as if the writer wanted to pass his ideas in more than one way to ensure their arrival and give them the desired effect .. abhor the tribalism, the method of forming it for himself and the charisma he enjoys despite using the word misplaced more than once. i wished more that i would know about his life in the care home .. about his experience in high school and university..these important milestones passed through to read in some passages exaggerated details, such as that he woke up in the hour such and prayed and ate food..etc. also, the flow of events was interrupted more than once in a somewhat dispersed manner, such as when he spoke about the presence of the sheikh who was working for him for his graduation ceremony .. it seemed to me that the beginning of this chapter came late, as the chapter that preceded him reached an advanced stage in the relationship between him and the sheikh, to return and give the impression that he did not expect the sheikh to come to the graduation ceremony. in total, i could not give more than two stars to the idea itself ... the rest is an attempt by the writer to polish his image.
",Negative,Negative,0.72281677
"the game is not original
",Negative,Positive,0.037958253
"very weak. i did not like anything. the egyptian is on reception, his morals are tired, his style is full, i booked nights, deducted the money from the visa, and i sat a night and got up, and did not return to me the rest of the wi-fi with poor and weak discomfort.
",Negative,Negative,0.99682283
"exaggerated amount of love in an awful way ... the beginnings, but i liked it
",Negative,Negative,0.6570517
"hotel needs follow-up staff in all affairs. . nothing. the air-conditioner is ineffective and the safe box. the room has been changed times for malfunctions of the air condition. there are annoyances from those who live in the hotel until late hours, which hindered my comfort in the hotel .. there is a clear weakness in the follow-up staff and the preparation of rooms before the inmate’s residence where they used my time in the room to make the necessary maintenance of the room. it appears that clients are receiving the lowest level of available rooms.
",Negative,Negative,0.8459452
"i do not know the truth, where is the problem, in the translation, nor in the way i receive it, but i interacted with my age with anyone or the length of the novel, starting with its text, i was thinking that my nation will be saved. there is a clear documentary importance, and it is revolutionary in the amount of subjectivity of the novel in relation to its time .. but i was bored and very disgusting in return, i was in the last pages as if i were after desert, i do not want to be saved, and it was a disappointing reading of a novel that i thought would be one of the most important readings of the year
",Negative,Negative,0.69079214
"i tried to read it but i couldn&#39;t go on. she never liked me. / =
",Negative,Negative,0.95865107
"not for black skin, wild beast was a good choice for me until i lost my laptop from the camp and i was treated with all kinds of intransigence because i am black. they never believed me. and i ended up having problems with my employer because of that laptop. i wouldn&#39;t recommend anyone black come to this if you are like me, so stay away. go to the mitte minghi guesthouse in westlands, you will never regret it. oh and even for my white friends, please try mette minghi guesthouse.
",Negative,Negative,0.9276076
"bad hotel. i liked the proximity of the campus only. the best and cleanest place in the hotel is the reception only .. there are no stops at all. upon arrival, they did not give me the booked room through al-bukank, on the pretext that it was not available. the smell of smoke is disturbing, as do the voices from the neighboring rooms. i requested a baby cot and it was only available two days later. the carpet cleanliness is very poor. the price is high compared to the cleanliness and services. i would never recommend it if you want comfort and fun.
",Negative,Negative,0.5013723
"not nice.
",Negative,Positive,0.005280019
"normal nice entertainment and just not to take advantage and thank you
",Negative,Negative,0.9513648
"weak. . very annoyed due to the presence of a wedding hall on the ground floor
",Negative,Negative,0.9552531
"muscat. nothing. inconvenience and slow services too, and the rooms are not clean, there are no situations and very annoying
",Negative,Negative,0.78878033
"the price is too high . pool period for women, beautiful breakfast, wifi. the entry procedures are more than an hour late, breakfast is not allowed every day, the same items, the inconvenience of maintenance work in the neighboring rooms, the absence of sessions to take advantage of the hotel garden, the absence of a direct beach for the hotel on the sea
",Negative,Positive,0.15975842
"ray divided it into three points. the beginning. she was very strong and pulled any limit .. i felt that i was facing a different kind of narration .. a very successful start .. events. underneath that was a lot that lacked many details .. i felt that the writer quickly bounced from what happened to a second pure event, and that he separated me from it .. we like the writer’s focus with one goal and her intolerance to islam in this way .. i turned the novel to one goal, which is how most of the heroes turn from judaism to islam after their fascination with islam .. i do not have a problem with this idea .. the problem is that the reasons that left them are very weak and not easily change anyone’s religion .. the writer addressed this idea in a very superficial way, and i am not convinced frankly .. who is convinced of him is her fanaticism of islam only with very weak evidence of their conversion from judaism to islam ... the end. the imagination was so abundant that i was provoked ... the end is not walking with the pure events ... the novel deserves two stars for its beginning only.
",Negative,Negative,0.9382896
"vulgarity, regret, endless foresight
",Negative,Negative,0.9954266
"the beginning of sokhna away away. and creative characters in the first. forgotten and what you realize what is forgotten. the fictional character, not from the cutter, is what the author drew. it was good that i felt that i lived with her. but suddenly it gets very rigid paths. with the beginning of the second text, i stuffed like all the threads that were in the writer&#39;s hands had fallen. and everything that was drawn in the first text makes its opposite. i mean, forgetting that the reason for her being aware of the bridges of her weakness is that she did not know how to chill the fridge? suddenly, he evaporated, knew how to carry the lampshade, walk with it, and attack violin? and before that they liked it, she was a child who did not understand any need in any need. not early and suddenly, when jasser touched her, she turned to a girl who shook and remained a woman. how is that? and the idea of the end abandoned the index after it started landing in the second text. little rose. for the sermon, it was not. and if it is hidden
",Negative,Positive,0.36779532
"this is the first book i read for mr. ahmed al shugairi .. the book is simple and may be a bit useful, but what i did not like is the writing style that combines colloquial and classical arabic. i didn&#39;t feel any difference between reading the book and watching professor ahmed on tv. i expected a different style of writing.
",Negative,Negative,0.74445945
"terrible hotel, dirty, do not go there the rooms we got were very dirty, and the beds were not clean at all. there are no towels in the rooms, and the smell is terrible. there are many egyptian guests who had their own restaurants and the largest swimming pool for them alone. we, the non-egyptian guests, had only a small pool. the hotel is supposed to have swimming pools, and somehow there are only two. meals were not changed every day, sometimes there were no options of drinks during meals and this is an all-inclusive offering. the hotel lanes were cleaned only once during our week-long stay. there were cockroaches in the hotel. an awful place to stay
",Negative,Positive,0.3915358
"without reading any of the writings that this man wrote, or even the writings of khazbali, may god have mercy on him, anis mansour, who is not a true intellectual, but from a cultural claimant, i apologize to the readers, because i will shock them more, as he himself wrote books on ghosts and others, and he transmits other writings from the west and because the complex of khawaja the arab and islamic world hit its african and asian sides with colonialism, and since napoleon laminated egypt with artillery, and the soldiers of the ottoman mamluk empire, the backward, with swords, arabs, and muslims, fought against the khawaja complex, everything that came in the west shines with gold, if someone in the west claimed that he saw god in a dream and said to him, he accepted islam, they say so and so in the west he holds a degree in physics, he saw god and said to him, islam accepted, while the uncle of his servant, the seller in the countries of the arab world, said the same words to accuse him of ignorance and insanity ... the american and the europeans, perhaps the same reason that called him to stand in the presence of sadat and the egyptian peace treaty, are the same ideas that everything that comes from the west is called the gold in the eyes of my eyes and my head and western civilization is one of the most important civilizations in the universe, but more presented to humanity more than all the eastern civilizations presented in its history regardless of the phenomenon colonization and world wars as for western society, there are neither feathers on the head nor the eye, and feathers like the arab societies and others do not have feathers and invitees, but their chances of education were better, so when they set up, the monument makes sense in the west. there are jugglers and there are swindlers who treat people with fish, laughter, and yoga, the whole world it is considered that writings such as eric von dunkin fall within the scope of false science and review through the web the hypothesis of ancient astronauts and you will see that egyptologists and real history scientists see that such words do not relate to science and not everything that glitters gold reaches sales of writings e a swiss researcher, as we have admittedly argued that he is a true researcher to a million books annually and wrote more than one book. in fact, the classification of such works as false science or writings falsely or falsely depends on the nature of the science itself, which relies on refutation, not emphasizing material, not on fiction. therefore, this man&#39;s writings are popular, while for example, we do not expect that the latest writings of physicists will reap the same sales. they are simply like science fiction novels, but they are sophisticated. it is not possible to subject the jinn and ghosts to scientific studies, so all scientists except for the supporters of the false science consider that ghosts and jinn have reasons. psychological and nervous and some people measured the electromagnetic impulses in some places that everyone claims contain ghosts, then they found that these pulses in these places are very high and that it is the reason that affects people’s minds and because of the spread of popular accounts around a place that has ghostly children or a woman who wears a costume moein claims many people that they saw the same ghost, then the scholars met by comparing the testimonies of many people who were subjected to these experiments and found that the testimonies, despite their closeness, are not the same as what denies the existence of ghosts, and this is why science is called knowledge on this basis, the idea that i measure on it was brother / eric f. and duncan believed in these metaphysical beings mainly regardless of his evidence in the sixty books. so why does he not try to prove that god sent from the sky angels metaphysics and taught human beings how to build civilizations if we were going to fade in the name of science and say that aliens visited the earth and built civilizations and evidence is these drawings and these stones etc. what prevents many scholars from believing the existence of god almighty, knowing that i, praise be to god, is a believer and a muslim. i am talking about scholars if you deny what you do not see in the name of science. why do some of you call these perceptions a note, no, masters of science has a different path from religion and spirituality and science is characterized by people von duncan must first prove the existence of aliens and work with other research teams to establish the existence of other rational beings other than us in space as well as to be advanced because, for information, many hypotheses about the universe say in a clear way, but there are rational and non-advanced beings and therefore do not communicate with earth, as for there are basically no sane creatures, but there are living beings, and either there is no life essentially outside the planet earth, despite the observation of the hubble observatory of many planets outside or inside the galaxy, but it is so far away that it cannot be studied closely to make sure they are simply valid. the bottom line is not all what shines in gold von duncan began writing his books in the year, during which time he talked about the aliens under the american and russian space programs and also because of the american flying tests that relied on camouflage through these false novels, but his books did not achieve wide spread until after a movie and series. stargate gate of stars in the year and although it is an entertaining movie but it falls under the broad science fiction item and then after the popularity that these ideas acquired cinematically and in science fiction novels these false science supporters began to promote the same hypotheses on a non-scientific basis gentlemen, he has a well-known style on von duncan that proves the existence of aliens mainly whether in the planets near us or far away and to obtain clear archaeological evidence from there then for him to claim that they were guests on the earth, how do we accept this insult to us in the recent period what the egyptians are deprived of their history in the name of the jews and the servitude of the children of israel sometimes and in the name of magic sometimes and now the people of space are sometimes important for the egyptians to appear ignorant and backward and did not build the pyramids what is this ridiculous .. why do we not believe the writings of the claimants from the arab world that the pyramids were built by a people returned and thamud and why do not we take a long time in absurdity is more art and because he returned and thamoud mainly from the people of space, no one asked himself who owns the spacecraft how he does not have the video and recording techniques, so he records what he saw on the caves and stones, who owns the spacecraft, how does he not have television, medicine, antibiotics, and everything related to human civilization with a link then scientists begin pseudo-pseudo-deviation is more in search of a solution to this dilemma and they find nothing more than stupidity in envisioning a catastrophe for which there is no scientific evidence except for one book by aristotle on a land not related to egypt and may have sunk signed and toppled all this if that was the case then it makes sense that this catastrophe will topple the life we know it and it will topple the stone before els the satellite is soft and it is logical that more than three thousand years of archaeological research and exploration that we will find any technical method and not only a stone that proves that a great civilization preceded the present time ... who searches more will know the responses of the doctor and the distinguished scientist / zahi hawas on these peer-to-peer because it is an archaeologist he has a capacity and he can argue with them on the pretext and opinion .. tariffs in the name of science ... and science is relative, objective, cumulative and material, so what i wrote is literary criticism not my knowledge, science has other rules that are not known to them and i will add to you prose a line i really hope that there will be an advanced space civilization but the truth is that my regards have not and will not yet exist.
",Negative,Negative,0.6347007
"frankly, the book is not for pure atheists, it can be sweet for people who are still thinking and after that you read books that are heavier, or muslim people are normal, who have questions, but the name is broad, or the book. it may be good for the time you write. it has good answers, and in answers that are not convincing at all, his words on the subject of women mean, for example, i was not convinced about him at all. but in general terms, it means he is walking
",Negative,Negative,0.83912253
"the introduction and dedication to azrael is more than wonderful. the first book read by youssef el sebaei, his style and sarcasm draw a smile as long as you read it. the beginning was interesting, after which i felt bored while saving each character with boring details. the end is nice and also the idea that heaven does not interfere with prayer
",Negative,Positive,0.04693351
"somewhat satisfied. organizing the open buffet. reception staff greeted the inconvenience of guests in adjacent rooms and corridors
",Negative,Negative,0.9132426
"i think i read it not
",Negative,Positive,0.16089816
"the only sentence the two stars deserved is ah. if every man treats his wife as if she were his daughter, the women would live in heaven.
",Negative,Negative,0.7667466
"and when ismail promises you a boring legend, it means what he says .... promise and fulfill
",Negative,Negative,0.9696801
"fine literary style. and only. this book really does not fit to be a novel just for the beautiful style and the use of verbal improvers
",Negative,Negative,0.93079704
"my colleague and i ate at the restaurant in september. i was going to this restaurant a year ago. it was the best roast, but now it is very bad .. those who serve it are turkish people. they treat them badly with customers .. their souls with their weight can consider this job less than them? god knows best we asked to eat what came as we asked .. we asked to return it twice and the barkers say nothing with us, but it is ringing .. knowing that he is the one who forgot the request as we told him .. the bill came up high and i reviewed it with him and my brother says i asked him to climb a mountain . the important thing is that we discovered a mistake and the bill was short and real and i apologize .. for information, their famous delicious bread that was free now has become a money .. on the day we complained why the bread with money and we two asked for an appetizer dish and a grill plate, i mean, it is necessary to bake ... we asked to speak to the manager, they waved a turkish and no one gave us .. we paid and walked. conclusion: first, bad and bad, and the best coach must be appointed to the hotel service and restaurants .. second, a bad smell must be disposed of in the restaurant
",Negative,Negative,0.8719738
"a sad, depressing and painful novel
",Negative,Positive,0.009896699
"disappointing. location. nothing
",Negative,Negative,0.9999974
"there is no professionalism. there is no. the hotel manager is spoofed and changes the laws of temperament even if he agrees and prevents visitors from entering
",Negative,Positive,0.48711175
"frankly, the design of the hotel is poor, the windows are at the entrance, and we were sensitive. one was watching what was in one, but there was no sense of privacy, especially in a muslim country. all was normal. the service was good. it needed a change in the level of design.
",Negative,Negative,0.59848493
"i liked it, it is classical, and it is a harbinger of aftershocks that can happen without us now. but in its content on women is very difficult, as if the woman is only a commodity and that we have reached the extent of degradation. where is allah from all this ??
",Negative,Negative,0.8842376
"in fact, i decided to rate the book with a single star. even no, minus a star. i&#39;ve never seen anything i like. i never like this type of book. i do not classify this book as a satirical book. rather, they are memories and short quotes from our daily lives. i saw her very personal and something intimate. however, after reaching the last page, the verse reflected for me. the writer of this booklet admits that these stories are far from being a literary work or something similar. in fact, all that matters is that it only treats our laughter. this is a very noble goal in my opinion. i wish the writer all the best in his upcoming works
",Negative,Negative,0.9896376
"a group of articles you read after you have concluded a book of dismissal .. digesting it means
",Negative,Negative,0.9785745
"i can very easily make fun of this book and say that i wasted my time reading it or that its author appeared to be true and that he is not a real writer, and other subjective talk, but i will speak from my personal point of view as someone who has been reading for more than a year. historical writing has origins and rules, it is never easy to enter a historical era rich in events and decide to write a novel about it, the natural path that most amateurs will take is the direct narration of events and dealing with historical events directly with the addition of side characters that meet in the middle of the novel to reach the peak, but the most difficult it is to make the events of the novel a reflection of what is happening on the ground, that the historical events are merely a snapshot in the background, but its strong influence is evident in the course of the events of the novel, the novel unfortunately took the first course .. i was not optimistic about the good when the author decided to explain at the beginning of his novel some of the historical events he directly feared, and i feared that this was due to his expectation of the quality of his readers who may not know much about this period, but when i reached the end of the novel i found that nothing new was presented on the level of what he presented in his previous works that relied on excitement and surprise, tales that do not rise to the level of the novel the historical, a direct narration of the events and faded backgrounds, figures that have no dimensions or depth, any character in the novel that can completely erase it from the novel and that will not affect the final work, a summons to scenes we saved from the many cinemas presented in films in our home by a man, sunrise, sunset, and series of ismail abd old hafiz and others, i thought that hamad murad to keep him on his audience, who knows him well and give him what is looking for the thrill and exciting, and there are several quick points i would like to conclude by. i do not think it is appropriate for the author to continue to mix between the paschal and the vernacular, to the extent that he decided to write a popular example of al-qahb with classical. the characters are rushed to take actions that contradict the image he drew, as the coward suddenly turns into a brave and traitor to my homeland. there are some passages in the novel written in a different script, which means that they may be memoirs of the historical figures covered in the novel, and i suspect that he should have mentioned that at the end of the novel. the writer made a great effort to collect historical events and link them together
",Negative,Negative,0.87140507
"very weak. nothing, please change the whole administration and staff. the level is very very weak and not suitable for the standard of the hotel
",Negative,Negative,0.99838424
"hope is:. all i know about hope ... is my trust in you, god. my heart is still bright, oh lord. there is no hope in it and you are all there is. i love you my god
",Negative,Positive,0.036911312
"very weak. . the closest it is to the place where animals are worn out, and insects are everywhere
",Negative,Negative,0.99961406
"there are two ways to evaluate the book, the first is through liberating ideas about women and saying that this book is underdeveloped and worse, and the other is the religious view of it, and saying that this book is good .. but here, i do not object to everything that came in the book, and i do not agree with all something .. but what the book says is somewhat correct. why? i lived in the west which is sanctified by the arabs, and i saw nothing but a focus on the body, i saw nothing but harassment but with the consent of the girls .. the worst things were happening in school, and if i got an arab girl in the street the world would rise, and he did nothing but a simple reprimand .. but, my objections on the book, he said that whatever a woman arrives, she needs to marry, and this is not always true .. the other matter, taking into account the age difference, and the nature in which the sheikh lived is important.
",Negative,Negative,0.939631
"bad and i do not advise anyone to live in it according to what i see. too bad i was deceived by the photos on the bucking website. everything is bad the entrance was only air-conditioned
",Negative,Negative,0.99606127
"bad service for money. . inconvenience from abroad. internet service is not available. morning breakfast buffet is limited. items and staff of the incomprehensible restaurant have limited the rooms to two people for the morning breakfast.
",Negative,Negative,0.934514
"only his name is known about booking a reservation. nothing. i booked a large apartment with two rooms..and when i came, i did not find an available apartment .. the rooms are one for a large family ..
",Negative,Negative,0.78934723
"i previously read this paragraph on facebook and it is all that encouraged me to acquire the novel as soon as i found it while i was passing by a street vendor .. i do not deny that the writer&#39;s style is great, i liked the way he wrote it and sang his clear cognitive balance through the examples and expressions that made the novel beautiful little bit. but i find myself after i finished it today that the story is not of the type that is interesting and irritating to the feelings as long as it talks about a love story, at least all i saw in the story is chaos and cowardice, the chaos of the hero’s life, which was not logical to me and his cheese from the life of his family. from controlling his feelings, his whims, so to speak .. as for units, they are illogical in some moments and silly in other moments .. i also point out here that i criticize the story and the hero who did not enjoy me or interest me in return, i encourage the writer muhammad al-salem to continue this novel just a start, waiting for other actions from you .. thanks for every minute that i killed for you, hattan.
",Negative,Negative,0.68856233
"the period during which the messenger, peace and blessings be upon him, stayed in the cave of hira in which there was a great transgression and analyzes were stupid assumptions quite frankly if it is inconceivable that we enter psychological factors in isolation from the image of al-muzzammil that explained the psychological state in that incident and we use it using c and misunderstanding and entering the topic from this side is entering slander the truth. i do not pretend or know anything in the qur’an other than the picture of al-muzzammil. i talked about the psychological state of the prophet in a specific event. the comparisons were incapable of the idea of malik bin nabi, or maybe i did not understand it in the right way, and i have to read the book more slowly.
",Negative,Negative,0.64787424
"disappointing. price. the rooms are not clean and the reception is treated poorly and there is only one employee
",Negative,Negative,0.9991991
"they kicked me out even though i made a reservation through booking. i did not like anything. i arrived and tried to sign in. the employee told me that the hotel did not send me acceptance, so there are no rooms available and they did not receive me.
",Negative,Positive,0.49666962
