Senti score,Original text,Original Tag,Prediction,Senti words 
 0,"Great hotel. Quiet and very clean hotel and the degree of honesty is very high, the safety was excellent, the level of service is distinct and professional and the most important thing is the hotel is close to everything, I was enjoying going down the hotel wonderfully and my daughters were enjoying the place .. none.
",Positive,Positive,clean honesty safety excellent service important enjoying wonderfully enjoying
 0.47619047619047616,"War is peace ... freedom is slavery ... ignorance is power, these are the principles of the party and the phrase that serves the strongest ideology in all totalitarian regimes ... a beautiful novel written by Arthur Rick and when it was said that for all time it was not wrong, so by measuring all events you find that you You see it in your life in a system that governs you in the grip of the big brother who wants to control everything, even those that concern you, such as feelings and dreams .. The hero Winston and his girlfriend Julia, their crime was a crime of thought. Loyalty is lack of awareness and thinking means for the monitoring services and the thought police is a crime .. The room happens what the big brother wants, faces the culprit with his fears and what happened with Smith Winston Gossi Brain, beat himself and loved in the last Big Brother .... successfully propagated brainwashing process.
",Positive,Negative,peace freedom ignorance power strongest totalitarian beautiful time wrong life concern hero crime crime lack awareness crime culprit fears loved successfully
 1.0,"Relax. Location of the hotel, room. Bathroom, place design. The length of lanes and the absence of a delivery trolley The difficulty of knowing where to control the lights
",Positive,Negative,absence difficulty
 0,"Diameter . I thank them for their efforts in giving me a large wing instead of my small wings for the same price.
",Positive,Positive,thank giving
 0.3571428571428571,"The book is very, very, very good..In a lot of people, it sure attacked and criticized it because it attacked many idols from people with a delight in its worship..you will see content shocking and disbelieving and claiming immorality and promiscuity due to the call to respect the freedom of the other ... an invitation to fanatics and extremists. I wish you could be freed from your chains an hour of time..and read the book neutrally and rationally ... there is no need for your blood to flow and your reactions to me with our sense that you are responsible for the universe..this book will help you ... one last point..i like the last topic to me talking about the language and Their levels and the link between them ..
",Positive,Negative,criticized many delight content shocking immorality respect freedom fanatics extremists freed flow help like
 0,"If he returned a groom, he would have chosen it for the first night. Clean, comfortable, quiet, close to campus, sophisticated staff deserves. The internet service was not working for a malfunction
",Positive,Positive,comfortable quiet sophisticated service
 0.8,"Al-Tantouriya is a novel that taught me and taught me how much I am ignorant and I know nothing about Palestine. We always say Palestine suffers and our people in Palestine are persecuted and they all suffer words I thought I understood and I did not really feel it except when I read Al-Tantooriya. I was ashamed of myself reading it
",Positive,Negative,ignorant suffers suffer understood ashamed
 0,"good. Quiet location.
",Positive,Positive,good
 0,"Excellent. The place, hygiene, psychological comfort, and beauty of the hotel. There are no comprehensive offers with the suite, such as breakfast, for example.
",Positive,Positive,comfort beauty comprehensive
 0,"Medech five stars from a while. Void laughing or rather chuckling as long as you browse cartoons. All comics revised from before. A book in his time
",Positive,Positive,laughing time
 0.125,"I would have given her stars had it not been for her open end. I hate these ends .. I am looking at what will happen at the end of the novel until I reach the last page, so I find the option open to the reader&#39;s imagination. Regardless, it is a beautiful novel with a distinctive idea..and its style of writing is fun.
",Positive,Positive,open hate open imagination beautiful distinctive style fun
 0,"Exceptional. Location and calm. The furniture is old and the breakfast is small
",Positive,Positive,calm
 0.25,"Their events kept me intact in all their details, and they kept me secretly and soon to do so until I came to my consciousness and woke up to the sound of a missile or missile hitting, while another bullet stole a new soul. Wonderful in everything, from her words to her strength and difficulty, to the complexities and contradictions of her reality. That archer Ibrahim Nasrallah hit his target precisely
",Positive,Negative,consciousness stole new soul strength difficulty reality precisely
 0.5714285714285714,"Natures of tyranny and wrestler slavery to Abdul Rahman Al-Kawakibi. Although the book was written more than a hundred years ago, it is not like tonight yesterday. I recommend reading this book as long as there are nations suffering from tyranny. The book will remain a reference more than adequate to the nature of tyranny and how to get rid of it.
",Positive,Negative,tyranny like recommend suffering tyranny adequate tyranny
 0.3333333333333333,"fantastic place . Cleanliness and comfort. The second bathroom in the apartment was narrow and lack of positions
",Positive,Negative,fantastic comfort lack
 0.34782608695652173,"wonderful wonderful wonderful . Beautiful style and very smooth expression. A very, very, very deep description of an individual’s feelings in these difficult circumstances. Each important line can not be excluded or neglected any part of the story ... I made me cry and very shocked by the cruelty and realism of the events, unfortunately. I was very touched by the story and all its decisions in one day, despite my concern, I could not leave the book until after I gave it away and knew its end. Beautiful and very respectful style, completely different from the usual style of Arabic novels. A wonderful description of all human conflicts. I benefited and knew the natures of the peoples of the two countries. I am very happy to read this book, which is at the top of my favorite books list. He deserves a thousand prizes and not only the Arab Poker Prize
",Positive,Negative,wonderful wonderful wonderful style smooth difficult important neglected cry shocked cruelty unfortunately touched concern respectful style style wonderful human conflicts happy top favorite
 0.5,"I listened to his reading just as I was agonized ... mocking with pain ... laughing mixed with groans and tears. A good book for quotes
",Positive,Negative,mocking pain laughing good
 0.3333333333333333,"good. The location is close to the markets. The services provided by the reception staff are very poor because there is one person and they wait a minute on the floor to ask a question. Does this make sense for a large hotel like your hotel? Thank you
",Positive,Negative,good poor like
 0.41666666666666663,"The unknown that we frantically search for without knowing why and where, death and adjacent life, whether in the maze of government circles or between the surface and the surface of the earth, without Jose the only name among the characters of the novel lives in a middle filled with abstract names but when he searched for one of them he discovered that Names hide many letters between her, he personally did not recognize himself much and left himself for many internal complications and dialogues created by Saramago with a philosophy, irony and exciting diversity ,, the novel ended and the search for the unknown did not end and all contradictions remained adjacent ,,, a wonderful novel
",Positive,Negative,unknown frantically death life many recognize many irony exciting diversity unknown wonderful
 0.24999999999999997,"This is the first novel I read to Hakim, but it certainly will not be the last except for the play Madness River. I never expected, before starting, to laugh with all my heart and enjoy all this joy. A wonderful work in a critical and satirical style that talks about those laws imported from abroad that are not appropriate for the Egyptians and that the simple Egyptian people cannot understand and that is in a beautiful and very funny style that made me increase love for the Egyptian people in general and his satirical book in particular. I think that the only weakness is that it will not be understood by everyone to the same extent .. With the exception of the Egyptians and who understands the Egyptian accent and the fact that the Egyptian people are simple, I think that someone who will read them will miss a lot of fun and hidden meanings between their lines and the fact that I was surprised a lot when I learned that they Localized for a large number of languages
",Positive,Negative,play laugh heart enjoy joy wonderful work critical satirical style appropriate simple understand beautiful funny style love satirical weakness understood simple miss fun surprised
 0.25,"A group of wonderful articles. I think part of it chronicles the time period, and the rest is criticized and reprimanded for the situation in America and Iraq
",Positive,Negative,wonderful time rest criticized
 0,"A book worth reading and meditating on its words, simple and clear, far from complications .. I choose your life and your reality as you like it as your choice for your daily coffee I enjoyed so much.
",Positive,Positive,worth simple clear life reality like choice enjoyed
 0,"Wonderful. nice place.
",Positive,Positive,nice
 0.2,"A very sweet fortune that reads the novel before the movie is shown .... The film is a deformed deformation with regard to the creativity of the novel.
",Positive,Positive,sweet fortune deformed regard creativity
 0.5,"Children who did not feel the value of their mother&#39;s existence in their lives until after she lost it. But then what is it too late ..
",Positive,Negative,value lost
 0,"And not the most amazing truth .. The feelings of Bilal, Abeer, Azza and Amr are the same idea. Their dialogues are capable of transporting people from one world to another.
",Positive,Positive,amazing truth idea capable
 0,"A nice, cute and light book with sweet notices
",Positive,Positive,nice cute light sweet
 0.30000000000000004,"I am not fighting to win, but rather to lose my right. Khaled Al-Haj Mahmoud ... a wonderful novel that depicts the history of Palestine during the period of Turkish slavery, until the British abdication of power in favor of the Jews. Tired of events, and many are disappointments, we ask God for an urgent victory other than God, Lord.
",Positive,Negative,win lose right wonderful power favor many disappointments urgent victory
 0.5,"Rest and recuperation. The cleanliness, the large area of the suite, the speed with which requests are met, the location ... the menu is too expensive.
",Positive,Negative,cleanliness expensive
 0.125,"The book&#39;s layout is beautiful in terms of colors and pictures. The book is divided into sections. The first talked about the reason for concern about signs and rules in dealing with them. The second minor signs that have occurred and have not yet occurred. The writer spoke of them in some detail or brevity, and perhaps a division of one of the signs occurred in its place. The Three Great Signs. What I liked most about the book is mentioning any shapes, caution, or clarification with a square and answering it, as many of them were going on in my mind =. I do not know why I enjoy so much Al-Areefi&#39;s books and love to redeem them quickly and read them again ..
",Positive,Positive,beautiful reason concern liked many enjoy love redeem
 0.25,"It was an enjoyable visit, and I hope to repeat it again. The proximity to the campus and breakfast and the hotel staff treat is excellent. The positions are narrow and limited
",Positive,Negative,enjoyable hope excellent limited
 0,"United Arab Emirates . The services are fast .. the rooms are clean .. the breakfast is good .. the location is excellent ...
",Positive,Positive,fast clean good excellent
 0,"good. Frankly, sweet location, excellent reception service and cleanliness. Coffee shop is missing in the morning
",Positive,Positive,good sweet excellent service cleanliness
 0.46153846153846156,"Ibrahim Essa if you followed him neutrally and not baffled him or against him. It is people who can attract you to him and to his writing. A tightly written novel, sketch and description with interest for the characters. But the empty filling and narration was more than the core of the events. In his novel, he retaliated against the ruling regime, but in a way that would not cross the mind of the length of the novel. Through the brother-in-law of the president&#39;s son, it is a really great loophole. I liked some of Mawlana Hatim Al-Shinnawi&#39;s propaganda terms and as elders they say they are peelings of religion, that is, its surface. They do not say its depth because they do not find anyone who understands it or funds it for the media, but the scales are funded. Of course, I will not judge my disagreement or my agreement with him on any religious matters, because they are based on fake characters. The bottom line is that the novel defects it in its literary rulings and the style of narration and dialogue is colloquial Ali Foshi. I believe from my point of view that it was cut off from writing, then it is a good novel, but it is a good novel.
",Positive,Negative,baffled interest great loophole liked propaganda religion disagreement fake defects style good good
 0.29166666666666663,"Those messages charged with all that frustration, confusion and questions, full of pain and pain and sometimes happiness after a long wait ... all those feelings, including what makes us cry and some that paint our lips a smile of hope again. From the experiences of others, we derive wisdom, hope, and recitation ... As for the wonderful Abdul Wahab Mutawa, what should I say in order to give him his full right? We must mourn the loss of such a wise heart ... Our Lord, have mercy on your sweet soul, your kind heart and your wise mind ..
",Positive,Negative,frustration confusion pain pain happiness cry smile hope wisdom hope wonderful order give right mourn loss wise heart mercy sweet soul kind heart wise
 0,"The book is wonderful, new, and beautiful. It is in general and very simple style. The writer is a smart thinker and observer of life.
",Positive,Positive,wonderful new beautiful simple style smart life
 0.2222222222222222,"I do not replace the sorrows of my heart with the joys of people, nor am I satisfied that the tears that depression bring from my souls turn and I laugh, I hope that my life will remain a tear and a smile ... a tear and a smile, a group of prose stories and poems that express Gibran’s thought, and the same thoughts and reflections in life In it he talked about love, nature, beauty, friends, separation, death, pain, memories, poverty and perfection ... His style is very elegant and elegant book that crushes reading
",Positive,Negative,heart satisfied depression laugh hope life smile smile life love beauty death pain poverty perfection style elegant elegant
 0.5,"The most wonderful hotel I lived in Dubai at a very cheap price. everything. nothing
",Positive,Negative,wonderful cheap
 0,"Wonderful, but not suitable for the elderly. The reception staff are excellent, the buffet is varied and the hotel is generally clean. Away from the Holy Mosque meters
",Positive,Positive,suitable excellent clean
 0,"Excellent. The rooms are comfortable, sleeping and excellent services. there is nothing
",Positive,Positive,comfortable excellent
 0.1764705882352941,"Let me say that this book is in its time awwow due to the terrible wit it contains. The one actually felt that he bought the handbook on his wish:. The topics in it are all of your life .. the life of each one of us is with your family .. the faces of your apartment .. with your brother .. your atmosphere. Criticism, but with good taste ,, Laughter, but respectable .. The book looked in the metro People read with you and shake its head in what its meaning means. In college, all to sit with me, refuse, laugh, and treat us, and we conclude the book with the last chapter in it, and understand that life is not easy, and not everyone says it to a friend:. Wow, waiting for the next one, and enjoying the review, not the place, but the next time I will be more trained ..
",Positive,Positive,time terrible life life family good respectable shake meaning refuse laugh understand life easy friend enjoying time
 0.5555555555555556,"Well ... I have to admit that I came out of this book with questions, not that knowledge that Muhammad Hassanein Heikal and Sami Al-Droubi promised me. I feel that I need some time to absorb the novel and absorb the shock .. The novel is closer to history than to literature .. They considered me foolish but they answered me:. Did Andic not write his novel along the lines of traditional historical novels, Jerji Zidan, and if we agreed that it is more professional, so to speak? Then does the bridge simply symbolize the fall and decline of civilizations? Is there no job for the bridge in the rear? I tried to penetrate into internal details more than external conditions ... the thing that tired me. But all I hope for is that I digest the novel .. Good, esophagus
",Positive,Negative,knowledge promised time shock foolish fall decline tired hope
 0,"Excellent. The place is very clean. Lack of parking spaces for Parken
",Positive,Positive,clean
 0.3333333333333333,"Barbara is dead .... there is an oil painting of her blazing in orange, yellow and purple colors illuminated chest of the library room .... It is painful that I will not see her or hear her voice again ... I get angry when I see things moving away ... All these changes The cruel accompanying old age. I want my friends to be here always and for the places to remain the same and for this amount of voices, faces and names to stop decreasing ... I do not want to touch my path as a blind person who breaks into new places but I want those places that welcome my return with a tolerant smile in this bitter presence ... I want To reside in my homeland .... And my first homeland was my books .. Manguel returns to the stages of his young age using books he previously read over a whole year .... He recovers ideas and sayings and weaves them with a colorful fabric detailing his daily life and his travels between cities, comparing both The old and new fabrics show global events, imparting personal thoughts about them. Contrary to my opinion, Mangwell describes this notebook as a little beauty and less intelligent, but enthusiastic, despite its shortness.
",Positive,Negative,dead blazing illuminated painful angry moving cruel touch blind breaks new welcome smile bitter presence young whole colorful life new beauty intelligent enthusiastic shortness
 0,"Very beautiful and fun
",Positive,Positive,beautiful fun
 0,"one of the best I have ever read. A charming novel
",Positive,Positive,best charming
 0,"more than great . The location and the screen of the staff. Tight bathroom
",Positive,Positive,great
 0.42857142857142866,"I remember while I remember that I have read or started reading this book in the past, but the memory does not help me with a final decision on this even after finishing re-reading it again .. Of course everyone who reads this book realizes the frightening and confusing similarities with the state of Egypt these days and of course The splendor of this book lies in the ability to predict and extrapolate what the situation will be based on the actions of governments and the morals of the people .. What I liked most about Utopia is that it is not only a social account of what the writer expects to happen within ten years, but the attempt to extrapolate within the reasons The results and motives behind this farce are an attempt to read For the same humanity and the reader’s involvement of the same personalities while trying to reach the motives and reasons behind their actions and beliefs, a utopia discusses human greed in the lowest form, the ability to transform mental and logical abilities to keep pace with the surrounding environment, trying to understand or extrapolate where things go to us .. Jabir has some hatred He has intelligence, cowardice, courage, nobility in the middle of this quagmire, and of course, his sister, Safia, defends with all his might the power of her will and the freedom of her choices, as Rasim says ... Germann, the innocent and insignificant girl, and how inside is still clean despite all her sins .. and the most important character She is the utopian boy who doesn&#39;t The writer committed himself to his name, and if he had known himself to the jealousy with Alaa, the mysterious figure who would almost understand him at the beginning of the novel and then be disgusted by his actions and that internal darkness that governs his actions, the insignificance of himself, which is revealed in his words when he attacked Safiye .. Side characters such as Al-Sarjani and Azza and Sumaya and Abd al-Zahir also devise for her psychological dimensions that are intertwined throughout the events .. The novel discusses consumer religion, morals and many other social and psychological dimensions..I only fault with the novel that you feel while reading it that you are watching an American movie translated, even if this brings the language closer and Juvenile breeding events to watch these movies may be Justified in the events of the novel to overlap the Egyptians with the Marines and the Israelis, but he sometimes dominated the narrative in my opinion, which reduces the affiliation of Arabic literature and an example of this I really hate his guts, as the Americans say. Jaber and Germinal after him summarize the painful situation in Utopia in the poem Abd al-Rahman al-Abnudi, we are two peoples, two peoples, two peoples ... Look first, where is the time? And performed the line between the two Pivot ........
",Positive,Negative,help frightening confusing splendor lies liked farce human greed transform logical understand hatred intelligence courage power freedom innocent insignificant still clean important jealousy mysterious understand disgusted darkness insignificance religion many fault dominated hate painful time
 0.16666666666666666,"The price is overrated. The location is excellent and the reception staff are respectful and helpful. The price is very, very exaggerated. There are many furnished apartments in the same neighborhood, specifically on the same street. But the price is much cheaper.
",Positive,Positive,overrated excellent respectful helpful many cheaper
 0.4545454545454546,"I hesitated a lot before starting it. The title did not attract me much. But I did not regret reading it at all. Very nice. It appears that it is a biography of the author, in which he talks about his childhood and talks about his hometown Abha. Much has been mentioned about village life, herding and customs in it. And he talked about the many and intellectual stages he went through in his life. He started entering the school for memorizing the Qur’an and the cruelty and ill-treatment he received from teachers there. Then his transfer and friction with a group that made him an extremist fundamentalist, through which he almost became a terrorist. Then the last shift in his personality to become moderate and discover his mistake. And he talked about all his feelings and feelings in every stage he lived in. There is much to quote on this book that I strongly like. It will not be my last reading of this author. I liked it:
",Positive,Negative,regret nice life many life cruelty friction extremist mistake like liked
 0,"Very beautiful hotel. The location, cleanliness, size of the wings and view are all beautiful and breakfast is also included. nothing
",Positive,Positive,beautiful cleanliness beautiful
 0,"The story of Rajab Ismail, the human .. Another wonderful Munif masterpieces.
",Positive,Positive,human wonderful masterpieces
 0.5641025641025642,"Fear will always exist, man can destroy everything in himself; love, faith, hate, and even suspicion, but no matter how much life is extended to him, he will not be able to destroy fear ... Joseph Conrad. In the life of each of us, the event that we do not return ourselves to, always changes some paths and things within us, to scatter us and rearrange us again ... A life occurred in each of the characters of the story, an accident, those accidents vary in severity and impact directly with the future by including M, breaking the scourge, a tragedy, changed the course and meaning of everything ... the circumstances have always kept us away from people and ourselves, to unite us with our fear and our hope, they were not the same at all the characters of the story, but a break that made the similarity between them terrible ... the novel embodies the details of pain, refraction, Weakness, surrender, collapse and recovery, and that things that are broken in us may be restored with th Time, will and some help, except that we do not always return ourselves ... you will see the physician homeless, the murderer is a psychiatrist, and the outrageous rich woman is dysfunctional, and the wife is at the top of conspiracy ... the vast differences between the classes of society will be material and civilized, and the vast difference between the layers of ourselves and the difference It convinced us ... the novel permeated some gaps, some defects in the context, in the details, but the great writer&#39;s effort to correct some concepts and urged us to rise was overwhelming, regardless of his success or failure in it .... :. Regardless of the first impression that everyone will bear, depending on the name ..
",Positive,Negative,destroy love faith hate suspicion life able destroy fear life life severity future breaking scourge tragedy meaning fear hope break terrible pain surrender collapse recovery broken restored help murderer outrageous rich top conspiracy defects great correct overwhelming success failure
 0.8333333333333333,"Now ... here ... it is the eastern Mediterranean again with more pain, detail and intense grief accompanying them .... it has something you cannot believe although you know it ... it is unconscious, it suffices what you know .... on the margin / I don&#39;t know Who called this type of books literature of prisons, there is no literature for prisons .. Political imprisonment is a shame on homelands, and homelands are nothing but their people.
",Positive,Negative,pain intense grief suffices imprisonment shame
 0.75,"He is not the first person to compose himself. But he is the first person to insist on writing about himself. Despite the misery and misery of his life. He showed offense to sodomy. He hated his father and even beat him to him. He was not shy about exposing himself to the book. Perhaps it is not a crime as much. What big criminals do. Who among us has no errors and mistakes. Who among us is the angel?
",Positive,Negative,misery misery life hated crime errors mistakes angel
 0.3333333333333333,"good. . I did not like the price of the burkin is more expensive than the hotel price per day
",Positive,Negative,good like expensive
 0.14285714285714285,"Very excellent and I recommend trying it to see the top of the focus and the aromatic scents I did not expect in perfume with this wonderful and excellent smell
",Positive,Positive,excellent recommend top focus wonderful excellent smell
 0,"Enjoyable stay and delicious breakfast. Everything is excellent, the hotel is not stars, but stars in my opinion, and the crew is very excellent, especially Mr. Mohamed and Mr. Harry. nothing
",Positive,Positive,delicious excellent excellent
 1.0,"Dangerous as usual. With my objection to some words. Just a solution:
",Positive,Negative,objection
 0,"for work . Easy to reach.
",Positive,Positive,work
 0.25,"good. Calm and location. Lack of options in breakfast and low level of hygiene in the dining hall, as well as the lack of parking lots, as well as the concert hall, its entrance from the same main gate, which causes crowding
",Positive,Negative,good well lack well
 0,"This book is wonderful with its many historical and linguistic information that if written by only Dr. Youssef Zidan, when I could not comprehend it, nor trace its interactions and its causes ... but in his simplified, concentrated, serialized style, the book became a masterpiece of creative value with creative knowledge. Beginning from ancient religions and their myths until the beginning of Christianity, Judaism, and Islam, and how all religions are innocent of what the religious claim and do in the name of religion and based on their interpretation of religious texts. A deep and rich philosophical historical book sheds light on many things and events that explain the origins and rationale for religious whirlpools.
",Positive,Positive,wonderful many simplified style masterpiece creative value creative knowledge innocent religion rich light many
 0,"Wonderful. Very cool hotel quiet clean salary.
",Positive,Positive,cool quiet clean
 0.26666666666666666,"In the style of dreams, something of magic that makes you enjoy what you read, even if you do not agree with him at all ... you feel as if they are able to speak the same language as Arab poets. This book has an invaluable value, as I frequent it from time to time. But be careful not to indulge your personality in it as it sends in something negative from depression. The sweetest thing in the book is that it only addresses the female ... Every time I look at the cover, smile, I wrote dreams on it, it is forbidden to sell it to men
",Positive,Negative,style magic enjoy agree able invaluable value time time indulge negative depression time smile forbidden
 0.6666666666666666,"business trip . The reception staff were always smiling, especially brother Ahmed, and his proximity to places. The lack of attitudes was very bad
",Positive,Negative,smiling lack bad
 0.4,"Perhaps this novel is actually as some described it is not valid to be a childish story and perhaps it does not discuss intellectual issues in this depth, but it is without a doubt that touches something inside each of us touches a certain side common to all of us as part of our common humanity. I think it really is one of the most wonderful things I simply read its style, aesthetics and humanity with its high literary texts. She discusses fundamental issues, but simply beautiful. I think it is really necessary that she be at the top of the list of books that startups begin their cultural and intellectual journey. Greetings to Dr. Imad Zaki and everyone who walked the path of glory and narrated it with his tears, his sweat and perhaps his blood
",Positive,Negative,valid childish issues doubt wonderful style issues beautiful top glory
 0.33783783783783744,"I was in the process of collecting my thoughts and final observations about the novel, when I got to the last pages, and if Dostoevsky surprised me with these lines in which he responded to the words that began gathering themselves to confront him, he wrote: I admit that I do not wish to be a novelist depicting a hero who is a member of a family coincidentally an effort without fruit and beauty. These models are still from the current life in any case, so they cannot be complete with aesthetic. How can the writer avoid errors, exaggerations and omissions here? It will be for the writer or reader to guess and go overboard with guessing what remains for a writer who does not want to be limited to historical narratives .. Rather, it dominates the desire to write about what is current reality? To guess and .. to make mistakes. . Similar names are a basic problem in the novel, where I had to stop and check for sure about any character who was speaking, my first reading of Dostoyevsky, an intimate novelist, speaking from within the characters of his novel, from the heart of her fears and dreams, we approach through him to man, and the teenage novel is only a long reflection on This strange creature .. Quotes :. Neither do you know what to do, nor do I know what to do, when the Russian, when he went out of the way for which the custom drew him, did not know what to do. On the road, everything is clear: income, rank, status in society, vehicle, visits, position, woman. What remains of me at the first deviation from the paved road? A paper winded by the wind, I don&#39;t know what to do. I tried in these two months to stay in the drawn road, and I wanted to love the drawn road, and I dug into this drawn road. . It is an interesting and interesting thing to see what the views of the high society people feel about each other, and on what basis they respect each other. . Why is life so short this whole palace? Most probably, the goal of shortening it is not to be boring, because life is also an artwork of the works of the Greatest Creator, drafted in complete final form as a poem by Pushkin. Brevity is the first condition of art. But those who are not bored should be allowed to live longer. . Simplicity, dear, simplicity is the most cunning. . He has a wide mind, but his heart is worried. . But this love that the strong holds for the weak is sometimes much more violent and painful than the love between two equal, because the strong bear the responsibility of his weak friend despite his will. . A person cannot live without prostration. Without prostration, man cannot bear himself. . How could all the feelings of peace and the joys of the armistice all combine with the beating of my dying, unruly, painful, delicious pain, and with the appalling stormy decisions that I intend to make? I do not know. . Laughter. Atheism. Suicide. Suicide is the biggest sin of a person. But the Lord is the only ruler, because He alone knows everything, standards and limits. It is our duty to pray to God for the examples of these great sinners. If you have heard of such a sin as this sin, pray to its confused supplication before you sleep, and intercede with the Lord even if you do not know him, and if you do not know him, your intercession will be more beneficial as well. . But are they many of those who stand and persist in caring for others ’happiness? If the money is not a god, then it is half a deity. . A lock in theories and utter ignorance of life. . Sadness mixes with joy whenever years pass, then it becomes impossible for a happy exhale. This is how things happen in this world: every soul is tested and comforted. . A human being is a device that informs of the complexity that a person cannot understand anything, especially if this person is a woman. . But it seems to me that when a person has a large part of culture, he cannot express his victorious victorious happiness. . Russian women come down to them quickly, and their beauty expires. . As if this human being had surprised her by a fixed idea, so she was very tormented because she is beyond her powers. . Their weapon was always logic. Where logic is, boredom. . So, humans realize that they are completely alone, and suddenly they feel abandoned orphaned. . To tighten what they will hasten to love, in order to suffocate the great sadness in their hearts. . My friend, I suddenly felt that serving the idea never absolved me, as an ethical and sane person, from the happiness of at least one human being during my life, practical happiness. . The educated, superior person who seeks a supreme idea turns his back on daily life sometimes, so he becomes ridiculous and funny, becomes freaky, becomes cool, and I even say frankly that he becomes stupid, in practical life of course. . All that he possessed of freedom had disappeared at once when that meeting was, and the man found himself forever drawn to a woman who had nothing in common between her. . Your whole culture and culture has cost you torture and fights that you have fought throughout your life, but it has received perfection for free. This is not equal in anything. This is what arouses frustration in women. . You have a tough soul, the same woman. Mama was demolished a demolition. . One can speak with words what he wants, and indicate with words anything. As for deciding, legislating, and implementing .. this needs special printing and strong grievance. I marry him because I will be quieter with him than I am with another. Then keep myself whole for me. . There is no doubt that I abuse you. This is a severe fancy flaw. One thing I know is that if I was with you I had finished, and if I was absent from you I would have finished too. As long as I am with you and without you, you are always with me wherever you are. I know that I can hate you more than I can love you ... This naive and humiliating hope awakens compassion in the soul and stabs the heart with a strong stab with enough frankness and the impossibility of it. . All the features of her face were distorted by pain. . However, what matters to us more than anything else is that we finally have a system, whatever this system is, provided that it is a system for us that is hope, and that is comfort if you will. Something that is finally completed, not this eternal undermining, and these cacophony flying all over the place, and this waste and this dirt from which nothing comes out nearly two hundred years ago. . He is a woman with no religion, yet ready to die almost for an unspecified thing that he cannot name, but he has a suspicious belief in him.
",Positive,Negative,surprised confront hero family beauty still life errors limited dominates desire reality mistakes problem intimate heart fears strange clear deviation love interesting interesting respect life whole boring life works bored live simplicity heart worried love strong weak violent painful love strong responsibility weak friend live peace dying unruly painful delicious pain appalling stormy limits duty great confused sleep beneficial well many caring god ignorance life joy impossible happy soul human understand victorious victorious happiness beauty human surprised idea tormented beyond logic logic boredom love order suffocate great sadness friend idea ethical sane happiness human life happiness educated superior supreme idea life ridiculous funny cool stupid life freedom whole torture life perfection free frustration tough soul special strong grievance quieter whole doubt abuse severe fancy flaw hate love naive humiliating hope compassion soul heart strong stab enough distorted pain hope comfort eternal undermining waste dirt religion ready unspecified suspicious
 0,"good. The hotel is new, there is a distance to the sanctuary due to maintenance work on the sanctuary, new room. Upon arriving at the hotel, I was surprised that the receptionist asked for a different amount than the reservation price, and in contact with the customer services, when I paid the extra amount, the bed cover was not clean.
",Positive,Positive,good new work new surprised extra clean
 0.2758620689655173,"This is a great hotel, but there are still some remarks this year that we went back to the Hotel des Cascades. It is still a great hotel but we had some minor problems. The comprehensive menu was ok but there was a limited amount of drinks to choose from and only local drinks were included. We would be grateful if more wine selections are available. We had hoped for some development as we were returning visitors we had visited this place before. We got a room with a beautiful view of the Red Sea. The golf courses were in good condition, however the vet was not deep enough and needed some attention. One day, unfortunately, the stadium was crowded with too many players, so we had to wait over a minute after our time to start. The break took more than hours and this is a very long time. In the middle of the week a large group of local residents came to the hotel. This has greatly affected the general atmosphere. The hotel was not prepared to entertain children and most guests came to play golf and enjoy a quiet day at the pool. But with this large group it was not possible to calm the afternoon at the pool. Finally, I would like to ask the administration to prevent smoking in the Eagle&#39;s Bar, smoking in this bar created a bad public atmosphere and made our clothes smell of smoke.
",Positive,Negative,great still still great problems comprehensive ok limited grateful available beautiful good enough unfortunately crowded many time start break time entertain play enjoy quiet calm like bad smell smoke
 0.6666666666666666,"This woman is not desperate ... she is called despair in the hope that I will show her another way.
",Positive,Negative,desperate despair hope
 0,"The best Umrah. The cleanliness of the rooms and the furniture is fine. The handling of the crew is complete, as is the breakfast buffet. There is no
",Positive,Positive,best cleanliness fine
 0.2,"With the acceleration of events in our Arab world, this wonderful novel came and its timing is excellent. What is wrong with my opinion is the title only. Not like the title of his previous novel The Bamboo Shank The name was Ranan by itself. As for the novel itself, it is a piece of beauty
",Positive,Positive,wonderful excellent wrong like beauty
 0.5714285714285714,"I liked the novel. Perhaps Ihsan Abdul Quddus did not write in a difficult literary style but touched the hearts as he focused on a problem between the son from a mother from a different race from the father, which caused him the psychological state. He talks about the suffering of the Arabs in Africa and the suffering of those who marry a Negro, and a child whose mother is a Negro and his father is white.
",Positive,Negative,liked difficult style touched problem suffering suffering
 0,"Some books are not only suitable for reading, but they must take educational curricula taught in all schools of the world, especially the Islamic world .. This book is one of those books ...
",Positive,Positive,suitable
 0,"very good. . Unfortunately, there is no hot water
",Positive,Positive,good hot water
 0,"Worship and rest ... Near the exit of the hotel from the sanctuary square. Major kitchen appliances and appliances are available .. We hope that there will be private rooms near the hotel car parking for foreign drivers. No breakfast like most hotels. Limited TV stations and channels.
",Positive,Positive,rest available hope like
 0.3333333333333333,"A very interesting narration, but it used to leave me ruined around me, and I read it ... very beautiful.
",Positive,Negative,interesting ruined beautiful
