Text,Label,Predicted Senti,Predicted Score 
"save your money. i bought these cheap, but it still wasn't worth the price. the packaging did nothing to protect the contents. i ended up with tiny broken plastic bits everywhere since it was all crushed. i didn't bother with a refund/return though i should have just on principle.",Negative,Negative,0.9995871
these would have been great if all of them were still working when they arrived. three of them were dead on arrival.,Negative,Negative,0.5527761
"sorry to the seller, not his faulti have learned that the button batteries if ingested can burn holes in a child's esophagus.anything in your home that a child could open or get in their mouth destroy!ordered this inexpensive item and waited for it to come from overseas.opened it and my heart sank.tossing it - cannot give to a child.comes with three button batteries and clear plastic cases to put on end of finger.not fault of the seller.  - i have to err on the side of caution.",Negative,Negative,0.9759188
i realize these are cheap and that you get what you pay for but half arrived cracked and broken. would have been better off purchasing them t the dollar store. :(,Negative,Negative,0.9998355
"they fall apart, half of them didn't work and the other half stopped pretty quickly. either my batch was bad or it's a bad product.",Negative,Negative,0.9999838
my daughter loves bubble guppies so i got this with the rock n roll stage for her christmas. i think it would have been best if the characters had their own saying with the rock n roll stage. she doesn't play with this much but she still plays with the stage.,Negative,Positive,0.15745471
"they are cute! but we could never get them to work. they are very small, which i expected and would be great if we could make them run!",Negative,Negative,0.848679
"my daughter loves caillou but when it arrived, i noticed the hat is different color and he just didnt look right, didnt really look like him at all, so i looked up pics to compare and there were several things wrong. i returned it the same day it arrived.",Negative,Negative,0.99746084
"first let me say that my daughter age 10 is in love with monster high. she was the one who introduced monster high to her class and older family members. so when i saw this at walmart i knew she had to have it for her birthday. she was super excited when she saw it and immediately opened it.1st it only comes with 4 or 5 markers and she was done in 10 minutes or less and its only one side she can decorate.2nd im on the hunt now for a better purse because it literally holds nothing. she tried to put her dsi and her little wallet in there and it wouldnt close. her things kept falling out of it. maybe for a young child with some little people it might work or one mh doll can fit in there but the legs will be sticking out.3rd its super cheap material, the straps are made out of like pleather. garbage.i know she would love it because it was mh but i havent seen it in months and yesterday she told me that she wanted a new purse that can she can it her dsi, wallet and mp3 player in for christmas. i could have saved my money and put it toward something a little more durable and bigger. super disappointed in mattel, barbie items are so awesome mh has a lot of catching up to do.p.s. walmart has this item for $13. i wouldnt spend $20 for it on here if you still decide to buy it.",Negative,Negative,0.9209332
"i got this in my stocking for christmas.  mommy and daddy get christmas stockings for fun along with our young children.  they usually consist of little things like this.this lego super heroes batmobile set is one of those tiny sets in a little hanging bag with only 45 pieces. it is different than most little lego sets because it is basically a matchbox car sized batmobile.  it doesn't come with a character because it is on a much smaller scale than lego figures.  it wouldn't make sense that this be used with a figure.  it does come with some fun and unique pieces including flames coming out of the back of the car, but overall there isn't much to it.  if you do decide to get it, it would go better with matchbox cars than legos.  the instructions are very detailed and easy to follow for a 5 year old. the recommended age is 5-12 and a 5 year old will only need minimal help with it.obviously this is a very small set that you usually find on an end cap at your store hanging on a hook. you shouldn't spend more than $5 for this. some secondary amazon merchants sell this set for $10 or more which is in no way worth it. you pay more per piece for these little sets, but for $10 you can easily find 80-100 piece lego sets on amazon. this size set should be purchased at your local store if you can find it, not on amazon for double the price. if you can't find it elsewhere and amazon is your only option, please be sure you know what you are getting in this small set. make sure to shop around.long story short, this is a mediocre set at best.  it has a small number of pieces, and doesn't really fit in the scale of most other lego sets.  you can't really play with it with your other superhero legos, but it would go well with matchbox cars.  if you can find it for around $5, it might make for a nice stocking stuffer.",Negative,Negative,0.57626337
"this was a christmas present for my children and after using it one time i realized the box was broke! the entire side of the bottom and half way through the other side was undone, looked like it was never even glued in the first place. and then when i took the puzzle pieces to glue that together i realized the separator was broken off and cracked as well. the pieces didn't lock together very well either, and are pretty cheap themselves. thought i'd get more out of a disney product.",Negative,Negative,0.99937695
"one of the puzzles was in really bad shape. i bought this product brand new, yet the picture was coming apart from the wooden puzzle. another puzzle had scratches/markings on some of the pieces. my daughter still loves it because she's 2; however, it really wasn't worth the money. it looked like a used product, and i don't think it will last very long before i have to pitch it.",Negative,Negative,0.8238682
"i purchased this puzzle for my toddler this afternoon.  when i opened it i thought the pieces were made from wood composite.  unfortunately, althoguh it does come in a wooden box all 4 puzzles are made of a thick cardboard.  i never buy cardboard puzzles because of fear that they will bend and break.  this is exactly what happended within an hour of playing with it.  my daughter bent a piece trying to take the puzzle apart.  i will be exchanging it at target tomorrow only because my daughter loves doc mcstuffins.  i do not expect this puzzle to last very long.",Negative,Negative,0.71373296
very disappointing!  the fist thing we noticed was the lid of the box was broken.  then as we are doing the puzzle the paper has started to separate from the card board puzzle piece on several of the pieces.  one of the puzzles is missing a piece but has a double piece of the same picture.  my boys are 5 and love jake but they will not do this puzzle.  they even prefer a sesame street puzzle to this and they don't like sesame street.  the only reason i didn't give this one star is because the puzzles are still doable.,Negative,Negative,0.7735391
"i got this for the girl i nanny for christmas. it seemed really durable in the packaging, but when we got it out, i realized the box it is stored in has no picture on it and is a really cheap piece of particle board. the puzzle dividers don't stay in place. the puzzle itself has pieces that don't go together extremely well. it was played with for maybe 5 min. before it was discarded. i have learned my lesson and will stick to melissa and doug puzzles.",Negative,Negative,0.9975719
"my daughter is 5 and loves this scooter.  however, it lasted maybe three weeks and broke.  now it is living in two pieces in the garage.",Negative,Negative,0.999238
i bought this quite a while ago for my daughter for christmas. the actual scooter is great for her tinier feet... but the speaker doesn't work at.  a little girl was pretty upset about this. sad deal.,Negative,Negative,0.997656
"my 9 year old daughter received this scooter for christmas last year, though she barely used it until august 2013.  it is now november 2013 and we feel we can give a truly realistic review of the scooter.  our daughter uses this to get to school. she rides a total of 2 miles total. she does not do stunts, she just scoots along on sidewalk. keep that in mind for wear & tear.yes it looks nice; she loves pink.  the audio system is truly cool and works great.  but, it is held on the t bar with velcro, so someone could swipe it easy! better yet, you can put it on any scooter or even possibly a bicycle.it is adjustable and is a good height for our 9 year old girl, who is very tall for her age, but at this point she will outgrow it in a year or less.  that's fine too.here are the issues with this scooter.  1. the deck is almost all plastic.  in less than three months it shows lots of scratches and wear.  2. grips are poor quality. originally it began to give her blisters. it also quickly went from pink to gray.  upgrade to udi, so i've been told. 3. the lock mechanism to keep the t bar straight easily loosens so while she is riding it becomes crooked.  dangerous!!!  same with the height bar lock. loosens all the time.  4. most important: the 'so called' breaking mechanism is a thin piece of white plastic! it snapped off while she was breaking after 2 months of use.  when i examined it i was so surprised to see how thin it was where it is attached to the deck.  no good!we are getting her a new scooter.it does not have the stamina for the price, comparable to others out there.",Negative,Negative,0.7408401
"i've read some negative reviews of diamond select toys, but they are usually few and far between. now i have my horror story for their products. i have ordered every star trek ship from diamond selects 2012/2013 release. this was the 4th one i received, and the most disappointing. the manufacturing quality of the ship is alright (not great), but the most disappointing thing was opening up the package and finding the ship extremely dirty. since the ship was packaged in the original diamond select box (not the display package, the from the factory box) i'm guessing that is how the ship was packaged. yes, the package isn't air tight, but i don't think this level of dirt could make it through the holes in the package. a damp cloth took some of the dirt off, but a lot of it is so caked on the scrubbing with a cloth won't clean it. the dirt build up in the ridges of the ship will be very difficult and require a lot of detail work to clean (if it can be cleaned). i purchased this for display, and it really isn't up to par because of this. if i had bought this for a child to play with (it is supposed to be a toy), i wouldn't be comfortable giving it to the child. who really knows what the black dirt and debris is?edit: so i just read a complaint about the dirt on diamond selects facebook page. diamond select replied saying it was a design choice to make the ship look weathered and not like a toy. so their weathering is poor enough that some of it can come off with a damp cloth, someone else said they used an erase to get a lot of it off. so it isn't just mine, they are all ""dirty"". poor design choice.",Negative,Negative,0.97087944
"as a teenager back in the late seventies, i was a really big fan of lynda carter in ""the new adventures of wonder woman"" television series on abc (later moved to cbs.)during my second sophomore year, we had 'career day' where we would dress up as the person we wanted to be like in a job. my grandpa, who was a truck driver, strongly urged against my wishes. he even suggested i go as lyle waggoner who played the part of major steven 'steve'  leonard trevor. however, i would have none of that and even my grandma had my back. she always had my ""back"" by washing it for me until i was nineteen because i couldn't reach it. grandpa  thought it was just too 'weird'.lynda carter as wonder woman was who i wanted be when i grew up.even after the tv show was cancelled, i would write letters to lynda carter about my ideas for the show if it came back and how i would help out wonder woman as her sidekick ((wait for it..)) 'fantasmo boy.' she would write me back with some pretty saucy stories on how she would thank me for my heroism. my grandma was the one who would mail off the letters.  lyda carter's handwriting was as similar to my grandma's writing as the type of perfume she wore similar to the way the letters smelled. it was all a happy coincidence that brought me as close to linda carter as i ever got.over the years, i have fancied myself as a wonder woman action figure collector. i think the figure has strayed pretty far off from the one true wonder woman, lynda carter. sure, cathy lee crosby played the part as well, but i do not recognize her. as a result, i just can not give this figure any more than one star.",Negative,Negative,0.8822148
my son was very disappointed when he opened this and found the legs to only have two points of articulation. the arms are not much better. the figure itself looks very cool though.,Negative,Negative,0.9995042
"i was a little worried about the toy to begin with because everyone was saying it was so hard to assemble. this item went together very well, and was a wonderful wow gift for my 5 year old for christmas. however, my the next day the thing starts falling apart. we even tried super glue and hot glue to hold the thing together. the backing has fallen off. the ladders and doors are now gone. this is less than 2 months after christmas. my son is not the kind to destroy his stuff either. he has some toys from years ago that look almost brand new. i think that this toy should be priced at $20 not nearly $100 for how cheaply it is made.",Negative,Negative,0.9417834
terribly constructed and not sturdy at all...we spend a lot of time putting it back together...almost can't play with it....i don't say hate very often and i really hate this toy...threw it out - would not even give it to anyone!!!!!!!,Negative,Negative,0.5083426
"the dolls are fine; if you know monster high you can to hope the habitual in they, only have to see the pictures. i like they very much. i give to this item two stars because the price i paid was too high... i knew that at the time of purchase but i did not have another option. i paid $60 and by $47 i could get them in walmart plus a beautiful diary.if you can, check in walmart first.(sorry for my english)",Negative,Negative,0.8130886
"the godzilla jr i got from amazon came with the cardboard sleeve that was part of the web exclusive from japan.  that part is very cool.  the figure itself has very loose joints and his left hand keeps falling off. subsequent engineering of the monsterarts figures features thinner body parts and huge gaps in the shoulder, hips and stomach/waist joints.  while this allows for a bit more range of motion, the gaps are pretty ugly compared with the first godzilla release.  i would say that unless you are trying to collect every figure in the monsterarts series, this is not worth the purchase. for the money i'd rather get a 2012 ultraact.  those comes with tons of accessories and gimicks.  godzilla jr. came with 2 helicopters which really didn't look all that great.to clarify the size of this guy, a lot ot reviewers on youtube say he's about 3"", he's really more like 4"" tall and his tail is another 4"" long.  the size of a star wars/gi joe figure from 80s.",Negative,Negative,0.9447984
i gave this karaoke machine to my 4 year old for christmas. the plug doesn't fit tight in the back of it so once it loses connection it turns off. i have to constantly push it in or push the machine against something to hold it in. thankfully my daughter doesn't want to play with it much because i know she would get aggravated with it.,Negative,Negative,0.99775666
terrible.  literally did not work out of the box.  my daughter was so disappointed on christmas morning.  will be returning and going to a store to purchase another brand.,Negative,Negative,0.99998605
this are good looking toy until you look behind it... they have small bids like magnet which can easily come off. such magnets are big risk for kids if they swallow two of them and they get stick in their tummy some time they never come out. if you look at any good brand toys they have flat magnet.,Negative,Negative,0.58739746
"cute and a good idea, but some of the paint was missing on some of the parts, and these barely held themselves to a fridge, if at all.  some would even turn to their side or upside down because of where the magnet was placed.  and forget about putting even a single piece of paper underneath them.  i threw them out.",Negative,Negative,0.9966336
"these letters are nice for the price. however they are very cheap. the same day i put them on the refrigerator, one fell and instantly broke into pieces.  each letter has one little magnet at the top.  the letters are very cute and painted well. just do not expect much quality.  otherwise all but the one letter are still hanging on the fridge.",Negative,Negative,0.65606403
"these are very cute magnets and my children loved that they looked like little characters.  but several of the magnets would not work at all, so we were already not using a few letters. then the magnets started to fall off of the letters, which poses a safety hazard for small children.  i prompty tossed them after that because it's not worth the danger of having small magnets there for a child to eat.",Negative,Negative,0.92521274
"i ordered two of these because i wanted to give one of them as a birthday gift to a friends child but you can't really give them as a gift because they are just basically in a plastic bag. they are also cheaply made and i would be too afraid to give them as a present, since i would be worried the magnet would fall out and a kid could swallow them. the magnet also sticks out on some of them so it looks a little weird when you stick them on the fridge. all in all you get what you paid for i suppose.",Negative,Negative,0.93320656
"i ordered this product for my three young children, they love putting things on the refrigerator and playing with the magnets, so i thought this buy was a no-brainer. but when i received the item, i noticed that there was a letter missing from the alphabet - the letter &#34;x&#34;. so, i informed the seller and they told me to send a photo of the product with the missing letter (?), and i did; but nothing after that. the product did look cute on the fridge, but the missing &#34;x&#34; is noticeable, and the magnets used on the product are not very strong; the magnets slip and turn every which way. overall - was not pleased with this purchase or product at all!",Negative,Negative,0.9417273
"this kit is mediocre at best. the size of the pyrite nuggets in the kit i received were considerably smaller and less in number than that shown on the box. in short, they were very hard to find the only few that were there.  i do not recommend this.",Negative,Negative,0.8977721
"this was purchased for my 5 year old son who loves both angry birds and star wars.  in order to put up you need an adult to help,  and to play the game takes a lot of time to hit the board and the game to be completed.  not big on giving things bad reviews but wouldn't recommended this.  unless again an adult is there to help play and set up the game.",Negative,Negative,0.5664358
"the angry birds games for your phone and computer are fun and you'd think that it would be fun to play them ""in real life"" but unfortunately, they aren't.  online, the games reset themselves and you just keep playing.  in this version you have to keep cleaning it up and resetting everything.  plus, for younger kids, shooting the birds is not that easy.  overshooting or undershooting is more the case than actually hitting the target.  sorry angry birds...stick to your online games.",Negative,Negative,0.9975715
"this game was played just once. it was fun enough, but there are better drawing games out there.first, i want to tell you about the packaging. it's awful. while it's cute that it comes in the shape of a pencil, it's bulky, difficult to store, and basically the box has to be disassembled for you to open it. that means it doesn't store neatly afterward.the game play is okay, not great. we have pictionary, pictionary junior, and win, lose or draw, all of which are more fun than this game. did we have some fun? i guess. are we eager to play it again? not at all.the final verdict is that if the company doesn't think this game is even worth putting in a decent box, it's not really worth your money. it's just a cheap attempt to make money on a popular online social game you can play for free, so why bother? i wouldn't.",Negative,Negative,0.9849459
thought this was a little skimpy for the price.  my 5 year old liked it for a little while but some of the pieces don't stack easily so he didn't play for long.  definitely need to integrate with other games to make more fun.,Negative,Positive,0.40380836
"bought the at at which even i cannot get to stand up.  and exercise in frustration.  the whole thing is great as an app, but these just get lost and yeah, unless you have amazing co-ordination and like losing these every time you attempt to use them then i'd pass.  if these were fired from a slingshot kid of thing it'd be 5 stars, but that'd be too dangerous i guess.",Negative,Negative,0.9693736
i really do love amazon. i shop here all the time and always do find what i'm looking for and cheaper too. but this is the one exception. we seen this at wal-mart last year for 25 and it was gone when we went back to get it. found it again this year and it went up to 35 at both wal-mart and toys r us. so we thought we'd check out amazon cause even if i find something for the same price i can usually at least save the tax. did not expect to see it go for 50 on here that's for sure! omg what a rip off. little disappointed in amazon. we'll definitely be going to wal-mart for this! shame cause i always prefer shopping here.,Negative,Negative,0.8946966
"the figure looks great. no doubt.  i wish the head for the original godzilla figure was the same as this one.  the teeth are much more prominent.  however, the gaps in the abdomen and hip joints are way too big.  it's down right ugly.  the original godzilla had less range of motion, but there is almost no gap.  while this figure has more range of motion than the original, you would not want to extend it to its limits because the gaps that are created are so ugly.  the thickness of the material has been reduced from the original and i believe that is part of the problem.  while the original shma godzilla feels heavy and durable, this guy feels a bit flimsy, especially at the ab section, where you can easily bend the material in.  a lot of problems with the gap could have been solved, if they just extended the sections of the figures by a few millimetres.",Negative,Negative,0.9889514
"a mess takes forever for your child to cut out the poop from this gak like stuffit gets clogged up in the doggy and won't come outteaches handling poo is fun....notthen how do you get the stuff out when it won't come outplease don't get thissave time and just collect dog  poop from your neighbors yard and play with it,.....the executive that approved this game should have to clean out the &#34;doggy&#34;",Negative,Negative,0.9836203
"terrible toy, do not waste your money.  i actually cannot believe that we bought this, but you, if your kiddo wants something, you are most likely going to buy it for them.  i cannot tell you how many times i have had a screw driver in this dogs mouth, trying to push the goop out (aka poop).  it constantly gets stuck inside the toy.  the toy is cheaply built and feels as if it will fall apart at any moment.  this toy is also rather vulgar, as it makes farting noises when in use.  terrible toy.......",Negative,Negative,0.9993624
"why buy this junk. on tv it seems  easy and kids want it. they make things seem fun on tv and they find easy to get the parsents to buy what they want. a lot of times after buying it . you see why. pay to much. made cheap. or does not work right, or piceses are missing or mess up.i bought this because my 3 year old wanted this for christmas . i open it up after christmas and put it together. the red leash to pump for the dog was broken. had to cut it shorter. the doddie doo. never came out right. my daughter had to pull it out. she had fun . but after a few times. the treast slim  playdoo. did not want to come out. i took dog apart. no way to come out. i had to us a small long sick to try to get it out and blowing thought the butt and mouth. it finilly came out the frist times slime playdoo. no good. the other time took time to get out still good. if i had to do this all over again. nice on tv. but made to cheap. the dog had marks on it. and all she like later on was the slim playdoo.she ran around with the doo. saying look here. poo. other was not to fun. so please do not wasit your $25 on this.",Negative,Negative,0.9740253
"my son received this item for christmas. this is the second goliath game he's received that didn't work! he's received 2 pop the pig games and of course, both of those didn't work either. if we play doggie doo again, i'm pouring a little vegetable oil down his mouth to lube his tummy so the doo will actually move down the insides. i even took the game apart to get the doo out of his tummy and of course, there's a tube that the doo goes into and i couldn't get to it. how i got it out, i don't know. poor quality. if my son wants to play doggie doo, i'm sending him in the back yard w/both dogs and a shovel and he can pick their doo up!",Negative,Negative,0.9970571
"there is not enough suction to push the ""food"" through the dog. my 8 year old is very dissapointed that we have to return one of his christmas gifts. very poor quality.",Negative,Negative,0.9996871
should be doggie don't work we played this game one time oh my it was funny it brought smiles and laughter to the children's faces and a few snickers from some adults but the fun ended as guick as it started so like any good grandparent i dug the &#34;doo&#34; out  reread the instructions in case i missed something in which i had not but i started all over again it worked for one pump and never again so don't waste your time or your money on this game and you won't have disappointed children,Negative,Negative,0.9965713
"bought toy after son saw ad for it on tv.  product did not work properly from the start.  i should have heeded the advice from the other comments and not buy but son really wanted this toy for christmas, and was so excited to receive it, i just wish it would have worked.  he's playing with the pieces individually so it's been using - just not the way it was intended.  save your money for a better made toy.",Negative,Negative,0.9979546
6 year old got this for christmas. the seller was great came when it said it would but the game itself was not good. the pump falls off and the &#34;doo&#34; never would come out of the dog. the kids tried to play with it once and it has been on a shelf ever since that day almost a year ago.,Negative,Negative,0.9722649
"this was one of our daughter's christmas presents. she is 4 1/2 years old.  she loved it when she saw the commercials on t.v. and still likes it somewhat, and it's age-appropriate. she can play it easily.  at first it was fun.  but after a week of having it, the toy broke! not the entire toy, but the red ""thing"" (for lack of a better word) that you use to pump once you roll the dice, broke.  it wouldn't pump properly at all.  so my husband rigged it somehow to make it work.  but then the dog wouldn't pass the treats/poo properly and i suppose you can say the dog became constipated, and it kept happening.a friend of ours then gave this toy/game to our daughter as a belated christmas present, so now she had 2 doggie doo games.  we figured we'd keep one at my parents' house and one at our home.  we kept the new one at our house.  so far the red pump has not broken, also it seems like it's going to give and may break; also, the dog is constipated quite often. we play the game properly so i'm not sure what the matter is.  apparently it wasn't just the one game we had, either, because now we have experience with two of these games, and are experiencing problems with this new doggie doo game, too.so, that being said, folks, save your money for another game.  cute concept but just not worth it at all, and our  daughter, although she occasionally wants to play it, gets frustrated with it.",Negative,Negative,0.9708467
"for kids, this game was difficult to use. there is a hand pump that pushes the &#34;doo&#34; through and it was not easy for kids (6 and 4yr olds) to pump. and the &#34;doo&#34; kept getting stuck inside.",Negative,Positive,0.21980207
it looks promising in the package but i really wouldn't suggest it is only way to stand is by folding is tail,Negative,Negative,0.9995018
i though my 5 year so would like these but i think she was a little young.  i would say 7 and older for a good age.,Negative,Positive,0.018324897
"i recently had the opportunity to try the ""pet frenzied kids card game"".  i got it for my granddaughter, thinking it would be good for an upcoming long plane trip. luckily, we tried it out before the trip. frankly, it was a bust.  this was way too confusing for the attention span of a 3 year old. my granddaughter loves to play games and in general engages very well - this was just not good for her.  to be honest i'm not sure if an older child would be interested in it.",Negative,Negative,0.97067225
"my daughter is a typical five-year-old.  the package on this game indicates that it's good for ages 3-6.  well, it definitely skews younger.the rules are very simple.  you hide the cards face down and try to find the pet that matches the house.  that's it.we were done in less than two minutes.  at the &#34;that's it?&#34; expression on my child's face, i went back to re-read the instructions.  perhaps i had missed a step?  nope.  that was it.  the whole game played in 2 minutes or less.the cards are cute and the pets are adorable.  unfortunately, that's all i can really say about this.  i'm stunned that this won some sort of award as my daughter doesn't want to play it again - and neither do i.2 stars.",Negative,Negative,0.9474265
"my 4 & 7 yr old girls were so excited when they saw the cute pictures on these cards. however, the game itself is severely lacking in many ways. the instructions and object of the game was hard for me to decipher. the game was so short and pointless that even my daughters thought there had to be more to it. i checked, re-read, nope that was it.they played a few more minutes, making up their own game....and that was it, no interest shown again. i was thinking with them being dog and cat fanatics they may revisit it or make up their own game (as they do often with other games) but that wasn't the case.",Negative,Negative,0.9984475
"the new ""animal families"" are completely unnecessary and a waste of money.  all three animal make the same sound.  the only difference is each are a different size and a slightly different color shade of one another.  don't waste your money... (that is unless you can get all three for less than $3.50, then you have nothing to lose).not to mention, all the zoo talker add-ons are seriously overpriced on amazon.  only $3.50 at the big box retail stores!",Negative,Negative,0.9969869
looks like the picture however right away i noticed the back pack piece just sort of falls off. of course my child doesn't want to part from it now that he has it but it did not seem like it was worth the amount i paid unless somehow it was damaged in shipping. i doubt that due to the fact the box was in great condition... a little disappointed.,Negative,Negative,0.9901439
"i bought this for my daughter's 2nd birthday. she loves back packs and minnie. however, what arrived was purple backpack with a different picture. not as cute as pictured.but, the size is fine for my daughter. the quality is okay for the price.",Negative,Positive,0.30925736
"cheap and i did not plan to let my toddler show up at school with it.  paid for logo, of course",Negative,Negative,0.8859752
its ok but super expensive. $25 for such a small ship that does not do much. most parts keep falling apart. my son played for 15 mins with this one and then he got bored with it.,Negative,Negative,0.9982901
"i should have listened to the reviews!while cute and appealing to youngsters, this toy is really a waste of money.the mickey character will not stay seated and falls off the bike almost immediately.i bought two so my grandchildren could enjoy them together, but they were frustrated very quickly.i would have returned them both, but the boys loved the mickey character so we kept them.very disappointed in the quality.i have been a big fan of fisher price ever since my own children were little, but this item isn't satisfactory.",Negative,Negative,0.9992481
"this is a cute toy, and my nephew likes it a lot.. but i feel that it under performs. it really doesn't go go more than a few inches when pulled back. all in all i would say that it's adequate, not good. it was purchased because little o love mickey, and is satisfied. aunt katie, not so much.",Negative,Positive,0.20635305
when my daughter brings my grandson over for a short visit or if we are out at a restaurant she sometimes gives him her iphone to entertain himself with. i thought this reader would be a good idea since i cringe when such a young one is handling this type of equipment. i assumed this would be nice to slip the phone into and give him something different to play with and also protect the phone.first it doesn't just slip in and out because of the protective cover that is over the phone. the padding seems to be an irritation in him working the apps. it seems more trouble than it is worth and quite frankly i prefer the old fashioned entertainment and interaction of giving him a book to look at and read.,Negative,Negative,0.9829191
"my son has been playing with my iphone and i thought that this would help make it a little more user friendly for him.  i did not like this toy at all.  after downloading the apps (which this only works with) i found that it never turned the pages or do what it was supposed to do.  after about 10 minutes of trying to figure out why it was not working, i gave up.  i do not recommend this for anyone. a real book i have found is more fun.",Negative,Negative,0.9852964
"this seems like a really great idea, and it might be if your child is either actually playing games or too young to care...but my daughter wanted the phone out of this case.see, here's the issue - you can't hit the home button - so if your child is like mine (21 months) she pretty much gets her greatest thrill from swiping the unlock bar, and getting siri to talk to her by hitting the home button.  my phone has a pass-code on it, so she can't get much further.the case is annoying for parents because anytime you want to change the app playing or adjust anything you need to completely take the phone out and do it that way.although i can see the positives of this case, i think an otterbox is a bit more practical and more likely to keep your phone safe.",Negative,Negative,0.84485835
"deceptive in title and super bummed out when i got this, fisher price seems to be going all crazy with toys that hold iphones. this is the second i've gotten and it's worse than the first since this is just a plastic case. i don't think the average parent lets their child use their phone on a regular or long term basis. i need my phone for my personal use more than my infant.",Negative,Negative,0.9851034
"the title and image are misleading and are likely intended to mislead parents into believing they are purchasing some sort of v-reader, only scaled down for baby level comprehension and interaction.nope.  it's an ipod case.it's not a bad idea, providing a tool that allows your child to make use of your ipod in a safe and engaging way, but that's not at all how it's being marketed, and i find that shameful.",Negative,Negative,0.99408734
"this particular fisher price idea--to create a way for babies and toddlers to play with your iphone apps without damaging precious electronics--seems like a smart idea.  in actual practical application, this particular design is a bit of a dud.first off, the case is certainly sturdy enough.  the book format with the toy rings attached is attractive and cute--a little unwieldy--but certainly good for keeping an iphone  safely tucked inside, away from drool, goo and other dangerous substances and behaviors.  however, securing the device inside is tricky:  even my husband had huge issues with unlocking the device to put his iphone in to use, and then unlocking it later to remove his phone.  this makes it really inconvenient when kids with short attention spans want to play with more than one app in rapid succession--since each time the phone has to be removed to change the game or activity.to be honest, my kids were less than charmed by this.  my nephew of a few months chewed on the toy but had no interest in the apps.  my daughter of two years tried to play with it a bit, but found the interactivity less than desirable.  it's hard to get the tracking to work well through the barrier.  she finally got frustrated and wanted to throw it--and we decided we really didn't need to test just how durable and safe this case was.  my 4 year old was entirely uninterested in playing the iphone apps with the case and preferred to use our desktop computer if offered the opportunity.great idea, not so great execution.shanshad ^_^",Negative,Negative,0.9678781
"your iphone goes in here and you can bring up baby apps to let your kid play. really, a case to protect the phone while your kid goes nuts. my youngest son loves our iphone, so we thought this would be great. he wanted nothing to do with it. the phone fit pretty loose inside, and the clear protective screen is flimsey.  he had it broken in seconds. you can't answer the phone when the recommended apps are being used. great idea, no follow-through on design.",Negative,Negative,0.9803217
"there is no one on the planet who enjoys the fisher price toy better than me.  no one.  so believe me when i tell you that this is the worst toy they have ever ever come up with.i have an ipod touch and thought - cool!  i will be able to play this with my grandbaby.  um, no.  incredibly difficult to open and put the ipod in, enough that i actually put it down and came back later so i wouldn't smash it on the floor from frustration.  only three downloadable apps from fisher price that aren't intuitive and basically no fun to play.  pushing the screen cover to use the apps is next to impossible for an adult, let alone the baby.not a fun toy, not worthy of the fisher price name.",Negative,Negative,0.99815804
"i want to recommend the fisher-price laugh and learn apptivity storybook reader but i'm having a really, really hard time doing that.  the storybook reader basically acts as an ipod case that protects your gadget from your toddler's slobber and sticky, icky hands and correctly oriented, it also keeps your baby from pressing the ""o"" or home button. the case is colorful and the handle doubles as a teething ring but... that's the extent of the product.  really.the creamy filling of the product is supposed to be the app that you can download from the app store that really makes the product an educational and fun filled experience.  the fatal flaw with this is that you can download the app for free without actually purchasing the fisher-price laugh and learn apptivity storybook reader.  the apps can be found here for further review: [...]this isn't to say that fisher-price shouldn't get your support because they should.  they created a very nice, educational and entertaining app to go with this case. but i'd suggest you keep that $20 and purchase another one of their excellent toys instead.",Negative,Negative,0.9891104
"i've been looking for something like this to protect my iphone from my 2 1/2 year-old grandson, who is iphone proficient (honest) and always wants to use my phone, but ends up accidentally deleting appointments from my calendar or contacts, or worse yet, calling that person that i haven't wanted to talk to in years :)i thought this case would help provide limited access to my phone, and protect it at the same time.  it does. kinda.the case is a heavy-duty plastic box made to look like a story-book with a handle that doubles as a teething ring.  frankly, if your baby is still teething, i doubt they'd be able to navigate the functions of the story book apps (which are free, but have to be downloaded from the app store).  if your baby is older, say 2 and up, the story book apps may still be interesting to them, but they can use the apps on your phone without this case.  about the only thing the case really offers is the ability to hid the home button, so your child can't leave the storybook app and access other areas of your phone.  the ""protective"" clear film that covers the iphone screen will keep it safe from baby drool and sticky fingers, but that's about it.  any sharp object a child might wield against it could easily cause damage to your screen.the ""interactivity"" that the case provides is that closing and opening the cover advances the story app to the next screen.  i couldn't get it to work. plus, kids who know about iphones can just touch the screen or swipe it and accomplish the same thing.putting the phone in and out of the case isn't easy, and you'll think you're going to break it with how hard you have to press it to close it until you hear the ""click.""big drawback, is you can't answer your phone if you get a call while the baby is using it.  unless you have a ""spare"" iphone with a data plan that you can devote as a toy for your child to use, this case is really unnecessary.bottom line is this is just a big plastic case to hold an expensive electronic item so kids can play a free app that doesn't require this case to use.",Negative,Negative,0.961798
"other than being a huge protective shield for your iphone, i really saw no value in this product. my phone already has a protective case and screen protectors on. this huge toy just adds another layer to that.not very useful or that much fun to my toddlers, and a huge space hog in their toy bin.",Negative,Negative,0.8902224
